Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"09003481100","14000US09003481100","Census Tract 4811, Hartford County, Connecticut","Census Tract 4811, Hartford County, Connecticut","ct","140","00","ACSSF","0000794",,,,,"09","003",,,,"481100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934
"09003481200","14000US09003481200","Census Tract 4812, Hartford County, Connecticut","Census Tract 4812, Hartford County, Connecticut","ct","140","00","ACSSF","0000795",,,,,"09","003",,,,"481200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839
"09003481300","14000US09003481300","Census Tract 4813, Hartford County, Connecticut","Census Tract 4813, Hartford County, Connecticut","ct","140","00","ACSSF","0000796",,,,,"09","003",,,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948
"09003484100","14000US09003484100","Census Tract 4841, Hartford County, Connecticut","Census Tract 4841, Hartford County, Connecticut","ct","140","00","ACSSF","0000797",,,,,"09","003",,,,"484100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5572
"09003484200","14000US09003484200","Census Tract 4842, Hartford County, Connecticut","Census Tract 4842, Hartford County, Connecticut","ct","140","00","ACSSF","0000798",,,,,"09","003",,,,"484200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5821
"09003487100","14000US09003487100","Census Tract 4871, Hartford County, Connecticut","Census Tract 4871, Hartford County, Connecticut","ct","140","00","ACSSF","0000799",,,,,"09","003",,,,"487100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6717
"09003487201","14000US09003487201","Census Tract 4872.01, Hartford County, Connecticut","Census Tract 4872.01, Hartford County, Connecticut","ct","140","00","ACSSF","0000800",,,,,"09","003",,,,"487201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693
"09003487202","14000US09003487202","Census Tract 4872.02, Hartford County, Connecticut","Census Tract 4872.02, Hartford County, Connecticut","ct","140","00","ACSSF","0000801",,,,,"09","003",,,,"487202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3624
"09003487300","14000US09003487300","Census Tract 4873, Hartford County, Connecticut","Census Tract 4873, Hartford County, Connecticut","ct","140","00","ACSSF","0000802",,,,,"09","003",,,,"487300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609
"09003487400","14000US09003487400","Census Tract 4874, Hartford County, Connecticut","Census Tract 4874, Hartford County, Connecticut","ct","140","00","ACSSF","0000803",,,,,"09","003",,,,"487400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440
"09003487500","14000US09003487500","Census Tract 4875, Hartford County, Connecticut","Census Tract 4875, Hartford County, Connecticut","ct","140","00","ACSSF","0000804",,,,,"09","003",,,,"487500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6710
"09003490100","14000US09003490100","Census Tract 4901, Hartford County, Connecticut","Census Tract 4901, Hartford County, Connecticut","ct","140","00","ACSSF","0000805",,,,,"09","003",,,,"490100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151
"09003490302","14000US09003490302","Census Tract 4903.02, Hartford County, Connecticut","Census Tract 4903.02, Hartford County, Connecticut","ct","140","00","ACSSF","0000806",,,,,"09","003",,,,"490302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8456
"09003492100","14000US09003492100","Census Tract 4921, Hartford County, Connecticut","Census Tract 4921, Hartford County, Connecticut","ct","140","00","ACSSF","0000807",,,,,"09","003",,,,"492100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3447
"09003492200","14000US09003492200","Census Tract 4922, Hartford County, Connecticut","Census Tract 4922, Hartford County, Connecticut","ct","140","00","ACSSF","0000808",,,,,"09","003",,,,"492200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113
"09003492300","14000US09003492300","Census Tract 4923, Hartford County, Connecticut","Census Tract 4923, Hartford County, Connecticut","ct","140","00","ACSSF","0000809",,,,,"09","003",,,,"492300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5964
"09003492400","14000US09003492400","Census Tract 4924, Hartford County, Connecticut","Census Tract 4924, Hartford County, Connecticut","ct","140","00","ACSSF","0000810",,,,,"09","003",,,,"492400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052
"09003492500","14000US09003492500","Census Tract 4925, Hartford County, Connecticut","Census Tract 4925, Hartford County, Connecticut","ct","140","00","ACSSF","0000811",,,,,"09","003",,,,"492500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3328
"09003492600","14000US09003492600","Census Tract 4926, Hartford County, Connecticut","Census Tract 4926, Hartford County, Connecticut","ct","140","00","ACSSF","0000812",,,,,"09","003",,,,"492600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6492
"09003494100","14000US09003494100","Census Tract 4941, Hartford County, Connecticut","Census Tract 4941, Hartford County, Connecticut","ct","140","00","ACSSF","0000813",,,,,"09","003",,,,"494100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5955
"09003494201","14000US09003494201","Census Tract 4942.01, Hartford County, Connecticut","Census Tract 4942.01, Hartford County, Connecticut","ct","140","00","ACSSF","0000814",,,,,"09","003",,,,"494201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4641
"09003494202","14000US09003494202","Census Tract 4942.02, Hartford County, Connecticut","Census Tract 4942.02, Hartford County, Connecticut","ct","140","00","ACSSF","0000815",,,,,"09","003",,,,"494202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780
"09003494300","14000US09003494300","Census Tract 4943, Hartford County, Connecticut","Census Tract 4943, Hartford County, Connecticut","ct","140","00","ACSSF","0000816",,,,,"09","003",,,,"494300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4244
"09003494400","14000US09003494400","Census Tract 4944, Hartford County, Connecticut","Census Tract 4944, Hartford County, Connecticut","ct","140","00","ACSSF","0000817",,,,,"09","003",,,,"494400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4858
"09003494500","14000US09003494500","Census Tract 4945, Hartford County, Connecticut","Census Tract 4945, Hartford County, Connecticut","ct","140","00","ACSSF","0000818",,,,,"09","003",,,,"494500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4610
"09003494600","14000US09003494600","Census Tract 4946, Hartford County, Connecticut","Census Tract 4946, Hartford County, Connecticut","ct","140","00","ACSSF","0000819",,,,,"09","003",,,,"494600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502
"09003496100","14000US09003496100","Census Tract 4961, Hartford County, Connecticut","Census Tract 4961, Hartford County, Connecticut","ct","140","00","ACSSF","0000820",,,,,"09","003",,,,"496100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730
"09003496200","14000US09003496200","Census Tract 4962, Hartford County, Connecticut","Census Tract 4962, Hartford County, Connecticut","ct","140","00","ACSSF","0000821",,,,,"09","003",,,,"496200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4367
"09003496300","14000US09003496300","Census Tract 4963, Hartford County, Connecticut","Census Tract 4963, Hartford County, Connecticut","ct","140","00","ACSSF","0000822",,,,,"09","003",,,,"496300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3548
"09003496400","14000US09003496400","Census Tract 4964, Hartford County, Connecticut","Census Tract 4964, Hartford County, Connecticut","ct","140","00","ACSSF","0000823",,,,,"09","003",,,,"496400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885
"09003496500","14000US09003496500","Census Tract 4965, Hartford County, Connecticut","Census Tract 4965, Hartford County, Connecticut","ct","140","00","ACSSF","0000824",,,,,"09","003",,,,"496500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641
"09003496600","14000US09003496600","Census Tract 4966, Hartford County, Connecticut","Census Tract 4966, Hartford County, Connecticut","ct","140","00","ACSSF","0000825",,,,,"09","003",,,,"496600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630
"09003496700","14000US09003496700","Census Tract 4967, Hartford County, Connecticut","Census Tract 4967, Hartford County, Connecticut","ct","140","00","ACSSF","0000826",,,,,"09","003",,,,"496700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3971
"09003496800","14000US09003496800","Census Tract 4968, Hartford County, Connecticut","Census Tract 4968, Hartford County, Connecticut","ct","140","00","ACSSF","0000827",,,,,"09","003",,,,"496800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3346
"09003496900","14000US09003496900","Census Tract 4969, Hartford County, Connecticut","Census Tract 4969, Hartford County, Connecticut","ct","140","00","ACSSF","0000828",,,,,"09","003",,,,"496900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6491
"09003497000","14000US09003497000","Census Tract 4970, Hartford County, Connecticut","Census Tract 4970, Hartford County, Connecticut","ct","140","00","ACSSF","0000829",,,,,"09","003",,,,"497000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462
"09003497100","14000US09003497100","Census Tract 4971, Hartford County, Connecticut","Census Tract 4971, Hartford County, Connecticut","ct","140","00","ACSSF","0000830",,,,,"09","003",,,,"497100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4112
"09003497200","14000US09003497200","Census Tract 4972, Hartford County, Connecticut","Census Tract 4972, Hartford County, Connecticut","ct","140","00","ACSSF","0000831",,,,,"09","003",,,,"497200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299
"09003497300","14000US09003497300","Census Tract 4973, Hartford County, Connecticut","Census Tract 4973, Hartford County, Connecticut","ct","140","00","ACSSF","0000832",,,,,"09","003",,,,"497300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046
"09003497400","14000US09003497400","Census Tract 4974, Hartford County, Connecticut","Census Tract 4974, Hartford County, Connecticut","ct","140","00","ACSSF","0000833",,,,,"09","003",,,,"497400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045
"09003497500","14000US09003497500","Census Tract 4975, Hartford County, Connecticut","Census Tract 4975, Hartford County, Connecticut","ct","140","00","ACSSF","0000834",,,,,"09","003",,,,"497500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3907
"09003497600","14000US09003497600","Census Tract 4976, Hartford County, Connecticut","Census Tract 4976, Hartford County, Connecticut","ct","140","00","ACSSF","0000835",,,,,"09","003",,,,"497600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2254
"09003497700","14000US09003497700","Census Tract 4977, Hartford County, Connecticut","Census Tract 4977, Hartford County, Connecticut","ct","140","00","ACSSF","0000836",,,,,"09","003",,,,"497700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4453
"09003500100","14000US09003500100","Census Tract 5001, Hartford County, Connecticut","Census Tract 5001, Hartford County, Connecticut","ct","140","00","ACSSF","0000837",,,,,"09","003",,,,"500100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875
"09003500200","14000US09003500200","Census Tract 5002, Hartford County, Connecticut","Census Tract 5002, Hartford County, Connecticut","ct","140","00","ACSSF","0000838",,,,,"09","003",,,,"500200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754
"09003500300","14000US09003500300","Census Tract 5003, Hartford County, Connecticut","Census Tract 5003, Hartford County, Connecticut","ct","140","00","ACSSF","0000839",,,,,"09","003",,,,"500300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231
"09003500400","14000US09003500400","Census Tract 5004, Hartford County, Connecticut","Census Tract 5004, Hartford County, Connecticut","ct","140","00","ACSSF","0000840",,,,,"09","003",,,,"500400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754
"09003500500","14000US09003500500","Census Tract 5005, Hartford County, Connecticut","Census Tract 5005, Hartford County, Connecticut","ct","140","00","ACSSF","0000841",,,,,"09","003",,,,"500500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498
"09003500700","14000US09003500700","Census Tract 5007, Hartford County, Connecticut","Census Tract 5007, Hartford County, Connecticut","ct","140","00","ACSSF","0000842",,,,,"09","003",,,,"500700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105
"09003500900","14000US09003500900","Census Tract 5009, Hartford County, Connecticut","Census Tract 5009, Hartford County, Connecticut","ct","140","00","ACSSF","0000843",,,,,"09","003",,,,"500900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433
"09003501200","14000US09003501200","Census Tract 5012, Hartford County, Connecticut","Census Tract 5012, Hartford County, Connecticut","ct","140","00","ACSSF","0000844",,,,,"09","003",,,,"501200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665
"09003501300","14000US09003501300","Census Tract 5013, Hartford County, Connecticut","Census Tract 5013, Hartford County, Connecticut","ct","140","00","ACSSF","0000845",,,,,"09","003",,,,"501300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532
"09003501400","14000US09003501400","Census Tract 5014, Hartford County, Connecticut","Census Tract 5014, Hartford County, Connecticut","ct","140","00","ACSSF","0000846",,,,,"09","003",,,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793
"09003501500","14000US09003501500","Census Tract 5015, Hartford County, Connecticut","Census Tract 5015, Hartford County, Connecticut","ct","140","00","ACSSF","0000847",,,,,"09","003",,,,"501500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3667
"09003501700","14000US09003501700","Census Tract 5017, Hartford County, Connecticut","Census Tract 5017, Hartford County, Connecticut","ct","140","00","ACSSF","0000848",,,,,"09","003",,,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564
"09003501800","14000US09003501800","Census Tract 5018, Hartford County, Connecticut","Census Tract 5018, Hartford County, Connecticut","ct","140","00","ACSSF","0000849",,,,,"09","003",,,,"501800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3162
"09003502100","14000US09003502100","Census Tract 5021, Hartford County, Connecticut","Census Tract 5021, Hartford County, Connecticut","ct","140","00","ACSSF","0000850",,,,,"09","003",,,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
"09003502300","14000US09003502300","Census Tract 5023, Hartford County, Connecticut","Census Tract 5023, Hartford County, Connecticut","ct","140","00","ACSSF","0000851",,,,,"09","003",,,,"502300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111
"09003502400","14000US09003502400","Census Tract 5024, Hartford County, Connecticut","Census Tract 5024, Hartford County, Connecticut","ct","140","00","ACSSF","0000852",,,,,"09","003",,,,"502400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6215
"09003502500","14000US09003502500","Census Tract 5025, Hartford County, Connecticut","Census Tract 5025, Hartford County, Connecticut","ct","140","00","ACSSF","0000853",,,,,"09","003",,,,"502500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094
"09003502600","14000US09003502600","Census Tract 5026, Hartford County, Connecticut","Census Tract 5026, Hartford County, Connecticut","ct","140","00","ACSSF","0000854",,,,,"09","003",,,,"502600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033
"09003502700","14000US09003502700","Census Tract 5027, Hartford County, Connecticut","Census Tract 5027, Hartford County, Connecticut","ct","140","00","ACSSF","0000855",,,,,"09","003",,,,"502700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5090
"09003502800","14000US09003502800","Census Tract 5028, Hartford County, Connecticut","Census Tract 5028, Hartford County, Connecticut","ct","140","00","ACSSF","0000856",,,,,"09","003",,,,"502800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608
"09003502900","14000US09003502900","Census Tract 5029, Hartford County, Connecticut","Census Tract 5029, Hartford County, Connecticut","ct","140","00","ACSSF","0000857",,,,,"09","003",,,,"502900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2981
"09003503000","14000US09003503000","Census Tract 5030, Hartford County, Connecticut","Census Tract 5030, Hartford County, Connecticut","ct","140","00","ACSSF","0000858",,,,,"09","003",,,,"503000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3282
"09003503100","14000US09003503100","Census Tract 5031, Hartford County, Connecticut","Census Tract 5031, Hartford County, Connecticut","ct","140","00","ACSSF","0000859",,,,,"09","003",,,,"503100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793
"09003503300","14000US09003503300","Census Tract 5033, Hartford County, Connecticut","Census Tract 5033, Hartford County, Connecticut","ct","140","00","ACSSF","0000860",,,,,"09","003",,,,"503300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529
"09003503500","14000US09003503500","Census Tract 5035, Hartford County, Connecticut","Census Tract 5035, Hartford County, Connecticut","ct","140","00","ACSSF","0000861",,,,,"09","003",,,,"503500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658
"09003503700","14000US09003503700","Census Tract 5037, Hartford County, Connecticut","Census Tract 5037, Hartford County, Connecticut","ct","140","00","ACSSF","0000862",,,,,"09","003",,,,"503700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561
"09003503800","14000US09003503800","Census Tract 5038, Hartford County, Connecticut","Census Tract 5038, Hartford County, Connecticut","ct","140","00","ACSSF","0000863",,,,,"09","003",,,,"503800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364
"09003503900","14000US09003503900","Census Tract 5039, Hartford County, Connecticut","Census Tract 5039, Hartford County, Connecticut","ct","140","00","ACSSF","0000864",,,,,"09","003",,,,"503900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028
"09003504000","14000US09003504000","Census Tract 5040, Hartford County, Connecticut","Census Tract 5040, Hartford County, Connecticut","ct","140","00","ACSSF","0000865",,,,,"09","003",,,,"504000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3248
"09003504100","14000US09003504100","Census Tract 5041, Hartford County, Connecticut","Census Tract 5041, Hartford County, Connecticut","ct","140","00","ACSSF","0000866",,,,,"09","003",,,,"504100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606
"09003504200","14000US09003504200","Census Tract 5042, Hartford County, Connecticut","Census Tract 5042, Hartford County, Connecticut","ct","140","00","ACSSF","0000867",,,,,"09","003",,,,"504200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5074
"09003504300","14000US09003504300","Census Tract 5043, Hartford County, Connecticut","Census Tract 5043, Hartford County, Connecticut","ct","140","00","ACSSF","0000868",,,,,"09","003",,,,"504300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007
